"","x","y","rhos_443","rhos_492","rhos_560","rhos_665","rhos_704","rhos_740","rhos_783","rhos_833","rhos_865","rhos_1614","rhos_2202","date","satellite","pond","class"
"352",5.33136035107875,50.9851207954599,0.0135411471128464,0.0190552920103073,0.0348284021019936,0.0185904763638973,0.0468620471656322,0.159581393003464,0.212449952960014,0.232991680502892,0.214524775743484,0.0800979435443878,0.034573819488287,"2015_07_06","S2A","1J1","vegetation"
"353",5.33150235107875,50.9851207954599,0.0135411471128464,0.018671540543437,0.0377773679792881,0.0186427421867847,0.053969532251358,0.213894605636597,0.273192167282104,0.317908674478531,0.299532741308212,0.0985807776451111,0.0431318730115891,"2015_07_06","S2A","1J1","vegetation"
"354",5.33164435107875,50.9851207954599,0.0135411471128464,0.0192762166261673,0.0391317047178745,0.0179248843342066,0.0554372258484364,0.225175857543945,0.285820841789246,0.340875595808029,0.316539704799652,0.102449983358383,0.0447862111032009,"2015_07_06","S2A","1J1","vegetation"
"355",5.33178635107875,50.9851207954599,0.0160251688212156,0.0188777633011341,0.0378818847239017,0.0170492958277464,0.0563399791717529,0.224324554204941,0.299527674913406,0.322770059108734,0.30918687582016,0.105907149612904,0.0483685545623302,"2015_07_06","S2A","1J1","vegetation"
"356",5.33192835107875,50.9851207954599,0.0164621751755476,0.0189659092575312,0.0399813540279865,0.0186542961746454,0.056786309927702,0.225760519504547,0.304523944854736,0.321090430021286,0.310185641050339,0.107223369181156,0.0492277145385742,"2015_07_06","S2A","1J1","vegetation"
"357",5.33207035107875,50.9851207954599,0.0164621751755476,0.018684770911932,0.0395413562655449,0.0184792522341013,0.0517712309956551,0.197787642478943,0.229870185256004,0.286762893199921,0.26704078912735,0.101652756333351,0.0445559322834015,"2015_07_06","S2A","1J1","vegetation"
"358",5.33221235107875,50.9851207954599,0.0164621751755476,0.0176641698926687,0.0306652784347534,0.01811458542943,0.0511268600821495,0.193326741456985,0.218826234340668,0.21248172223568,0.260028064250946,0.100838392972946,0.0438948944211006,"2015_07_06","S2A","1J1","vegetation"
"359",5.33235435107875,50.9851207954599,0.0164621751755476,0.0192734636366367,0.0377346761524677,0.0203676577657461,0.0630015879869461,0.212825015187263,0.274038016796112,0.28387913107872,0.291775166988373,0.119745083153248,0.0562289915978909,"2015_07_06","S2A","1J1","vegetation"
"371",5.33065035107875,50.9850309954599,0.0147365322336555,0.0201754402369261,0.0348820686340332,0.0204232428222895,0.0497934632003307,0.142300009727478,0.171831235289574,0.200090974569321,0.182084709405899,0.0767513290047646,0.0339230373501778,"2015_07_06","S2A","1J1","vegetation"
"372",5.33079235107875,50.9850309954599,0.0147365322336555,0.017266308888793,0.0274561997503042,0.0174805000424385,0.0477590188384056,0.130827113986015,0.15826989710331,0.12681220471859,0.168120861053467,0.0729321539402008,0.0323432199656963,"2015_07_06","S2A","1J1","vegetation"
"373",5.33093435107875,50.9850309954599,0.0136575382202864,0.0168556179851294,0.0289905704557896,0.0182544123381376,0.0446937456727028,0.125862747430801,0.160563006997108,0.143158212304115,0.167187407612801,0.0691347867250443,0.0307763293385506,"2015_07_06","S2A","1J1","vegetation"
"374",5.33107635107875,50.9850309954599,0.0135411471128464,0.0163234192878008,0.032567135989666,0.0196634791791439,0.0443630926311016,0.125327244400978,0.160810366272926,0.188566476106644,0.167086720466614,0.068725161254406,0.0306073073297739,"2015_07_06","S2A","1J1","vegetation"
"375",5.33121835107875,50.9850309954599,0.0135411471128464,0.0152504667639732,0.0302337408065796,0.0192664097994566,0.0454786233603954,0.150807306170464,0.20381623506546,0.178455770015717,0.205165475606918,0.0769958570599556,0.0331340208649635,"2015_07_06","S2A","1J1","vegetation"
"376",5.33136035107875,50.9850309954599,0.0135411471128464,0.0167776513844728,0.029629772529006,0.0185432303696871,0.0456084534525871,0.15377277135849,0.208821430802345,0.166159465909004,0.209597229957581,0.0779584348201752,0.0334280915558338,"2015_07_06","S2A","1J1","vegetation"
"377",5.33150235107875,50.9850309954599,0.0135411471128464,0.0175255425274372,0.0316237919032574,0.018371382728219,0.0515424013137817,0.19592596590519,0.253844916820526,0.221395373344421,0.277936279773712,0.0921719148755074,0.0412371344864368,"2015_07_06","S2A","1J1","vegetation"
"378",5.33164435107875,50.9850309954599,0.0135411471128464,0.0194745566695929,0.0365270003676414,0.0179964359849691,0.0522843189537525,0.201196357607841,0.259474188089371,0.277058809995651,0.286480665206909,0.093949019908905,0.0422134958207607,"2015_07_06","S2A","1J1","vegetation"
"379",5.33178635107875,50.9850309954599,0.0161174423992634,0.019271669909358,0.0372567698359489,0.0178270805627108,0.0525835528969765,0.201388478279114,0.266570180654526,0.287955492734909,0.277201771736145,0.0964787825942039,0.0454650111496449,"2015_07_06","S2A","1J1","vegetation"
"380",5.33192835107875,50.9850309954599,0.0164621751755476,0.0177125222980976,0.0353038795292377,0.0176391862332821,0.0526235923171043,0.201414182782173,0.267519682645798,0.251991510391235,0.275960177183151,0.0968172922730446,0.0459000952541828,"2015_07_06","S2A","1J1","vegetation"
"381",5.33207035107875,50.9850309954599,0.0164621751755476,0.0163353718817234,0.0308991875499487,0.0172687843441963,0.0469799675047398,0.180697679519653,0.183116540312767,0.196133255958557,0.243249848484993,0.0956519842147827,0.040965773165226,"2015_07_06","S2A","1J1","vegetation"
"382",5.33221235107875,50.9850309954599,0.0164621751755476,0.0153769263997674,0.0263908319175243,0.0153257558122277,0.0461744628846645,0.177740842103958,0.171069800853729,0.161774978041649,0.238581150770187,0.0954856649041176,0.0402615033090115,"2015_07_06","S2A","1J1","vegetation"
"383",5.33235435107875,50.9850309954599,0.0164621751755476,0.0197172146290541,0.0385801754891872,0.0212720613926649,0.0721615925431252,0.228296637535095,0.296572953462601,0.255473226308823,0.297343671321869,0.130390211939812,0.0635974705219269,"2015_07_06","S2A","1J1","vegetation"
"396",5.33079235107875,50.9849411954599,0.0162297915667295,0.0181484427303076,0.0304733961820602,0.0184770710766315,0.0601831264793873,0.199726849794388,0.256602138280869,0.158715113997459,0.287748456001282,0.0971456915140152,0.0430424213409424,"2015_07_06","S2A","1J1","vegetation"
"397",5.33093435107875,50.9849411954599,0.015369531698525,0.0159612540155649,0.0268466453999281,0.0177821721881628,0.0485483184456825,0.154605254530907,0.171162337064743,0.136331960558891,0.195412456989288,0.0767705664038658,0.0340195819735527,"2015_07_06","S2A","1J1","vegetation"
"398",5.33107635107875,50.9849411954599,0.0152458110824227,0.0157106481492519,0.0298919416964054,0.0184733383357525,0.0476323924958706,0.150611087679863,0.165224239230156,0.198821008205414,0.188380196690559,0.0751455649733543,0.0333056040108204,"2015_07_06","S2A","1J1","vegetation"
"399",5.33121835107875,50.9849411954599,0.0151788368821144,0.0155790084972978,0.0304309129714966,0.0188534762710333,0.0467170849442482,0.154567644000053,0.184999823570251,0.210918813943863,0.197611644864082,0.0721629410982132,0.0336441099643707,"2015_07_06","S2A","1J1","vegetation"
"400",5.33136035107875,50.9849411954599,0.0151118589565158,0.0158919971436262,0.028955589979887,0.0183195769786835,0.0466126054525375,0.154907166957855,0.18747341632843,0.165344655513763,0.198858544230461,0.0721947476267815,0.0336686857044697,"2015_07_06","S2A","1J1","vegetation"
"401",5.33150235107875,50.9849411954599,0.0150448773056269,0.0169147290289402,0.0270799417048693,0.0175094362348318,0.0452679730951786,0.137969121336937,0.171866834163666,0.144906058907509,0.179158121347427,0.0751378908753395,0.0355271808803082,"2015_07_06","S2A","1J1","vegetation"
"402",5.33164435107875,50.9849411954599,0.0149778919294477,0.0182583276182413,0.0304678678512573,0.0171702820807695,0.0454730316996574,0.139391034841537,0.174405544996262,0.178928226232529,0.182274401187897,0.0761985927820206,0.0359793454408646,"2015_07_06","S2A","1J1","vegetation"
"403",5.33178635107875,50.9849411954599,0.0167188122868538,0.0171787347644567,0.0329319722950459,0.0182568784803152,0.0546297878026962,0.177079916000366,0.222517028450966,0.203147783875465,0.234227940440178,0.0931157991290092,0.0447485037147999,"2015_07_06","S2A","1J1","vegetation"
"404",5.33192835107875,50.9849411954599,0.0168689340353012,0.017301719635725,0.0289372615516186,0.017532566562295,0.0553269982337952,0.181401982903481,0.228690192103386,0.191023960709572,0.240506544709206,0.094744548201561,0.0455677062273026,"2015_07_06","S2A","1J1","vegetation"
"405",5.33207035107875,50.9849411954599,0.0168480146676302,0.0166237577795982,0.0270749107003212,0.0179028175771236,0.060124222189188,0.195656388998032,0.233438298106194,0.167961254715919,0.264997780323029,0.107625238597393,0.0500190667808056,"2015_07_06","S2A","1J1","vegetation"
"420",5.33079235107875,50.9848513954599,0.0164621751755476,0.0207251682877541,0.0386294275522232,0.0228086318820715,0.0621165782213211,0.21044909954071,0.271904706954956,0.235963389277458,0.306365013122559,0.10091383010149,0.0447074435651302,"2015_07_06","S2A","1J1","vegetation"
"421",5.33093435107875,50.9848513954599,0.0156931132078171,0.0149467252194881,0.0272113867104053,0.0182696767151356,0.0489059798419476,0.158675506711006,0.169924467802048,0.138295263051987,0.19748429954052,0.0775551274418831,0.0343378484249115,"2015_07_06","S2A","1J1","vegetation"
"422",5.33107635107875,50.9848513954599,0.0156658701598644,0.0174599438905716,0.0303175542503595,0.0187980551272631,0.0484380051493645,0.156841471791267,0.166311889886856,0.214852035045624,0.193627282977104,0.0767276659607887,0.0339705124497414,"2015_07_06","S2A","1J1","vegetation"
"423",5.33121835107875,50.9848513954599,0.0156658701598644,0.0179077312350273,0.0335017926990986,0.0178349316120148,0.0470272339880466,0.155370309948921,0.179383590817451,0.23340567946434,0.195011556148529,0.0704315975308418,0.0337624587118626,"2015_07_06","S2A","1J1","vegetation"
"424",5.33136035107875,50.9848513954599,0.0156658701598644,0.0170521512627602,0.0306369382888079,0.0178756546229124,0.0469667837023735,0.155307278037071,0.179943695664406,0.18795907497406,0.195070862770081,0.0701618194580078,0.0337535440921783,"2015_07_06","S2A","1J1","vegetation"
"425",5.33150235107875,50.9848513954599,0.0156658701598644,0.01548882573843,0.0262211486697197,0.0177273415029049,0.0424395576119423,0.111978739500046,0.135890260338783,0.125950664281845,0.135382816195488,0.0678170099854469,0.0330305732786655,"2015_07_06","S2A","1J1","vegetation"
"426",5.33164435107875,50.9848513954599,0.0156658701598644,0.0167789775878191,0.0258903969079256,0.01664187759161,0.042211476713419,0.109795838594437,0.133670836687088,0.10676072537899,0.132375717163086,0.0676988810300827,0.0329941511154175,"2015_07_06","S2A","1J1","vegetation"
"427",5.33178635107875,50.9848513954599,0.0170455239713192,0.0176187511533499,0.029434772208333,0.0189581885933876,0.0562198907136917,0.165541082620621,0.200323835015297,0.159655511379242,0.21343432366848,0.0920253098011017,0.0446799620985985,"2015_07_06","S2A","1J1","vegetation"
"445",5.33093435107875,50.9847615954599,0.0156679674983025,0.019238505512476,0.0348415710031986,0.0205832794308662,0.0523415245115757,0.178955912590027,0.228452891111374,0.196796879172325,0.240412428975105,0.0918919369578362,0.0414895191788673,"2015_07_06","S2A","1J1","vegetation"
"446",5.33107635107875,50.9847615954599,0.0156658701598644,0.017769880592823,0.0321564525365829,0.0189250130206347,0.0521445050835609,0.177908226847649,0.225792467594147,0.190496981143951,0.238322883844376,0.0912273228168488,0.0411646962165833,"2015_07_06","S2A","1J1","vegetation"
"447",5.33121835107875,50.9847615954599,0.0156658701598644,0.0186431873589754,0.0342640615999699,0.018321206793189,0.0449488013982773,0.139658987522125,0.187337666749954,0.199701353907585,0.191622793674469,0.075816921889782,0.0358008295297623,"2015_07_06","S2A","1J1","vegetation"
"448",5.33136035107875,50.9847615954599,0.0156658701598644,0.0175448190420866,0.0302588120102882,0.0174360033124685,0.044966783374548,0.139957189559937,0.186701700091362,0.175135523080826,0.191350787878036,0.0754481256008148,0.0356700010597706,"2015_07_06","S2A","1J1","vegetation"
"449",5.33150235107875,50.9847615954599,0.0156658701598644,0.0159939285367727,0.0252494625747204,0.0168762281537056,0.0464949570596218,0.122132427990437,0.169750317931175,0.122333988547325,0.161557018756866,0.0784859955310822,0.0398019850254059,"2015_07_06","S2A","1J1","vegetation"
"470",5.33107635107875,50.9846717954599,0.0156658701598644,0.0180076137185097,0.0322005525231361,0.0188056211918592,0.0528507903218269,0.181958705186844,0.239423006772995,0.182096868753433,0.248035952448845,0.0944238975644112,0.0428038015961647,"2015_07_06","S2A","1J1","vegetation"
"471",5.33121835107875,50.9846717954599,0.0156658701598644,0.0153164034709334,0.0255060028284788,0.0156800169497728,0.0442498661577702,0.134454801678658,0.189124166965485,0.140293896198273,0.19001729786396,0.0773430541157722,0.0363569743931293,"2015_07_06","S2A","1J1","vegetation"
"472",5.33136035107875,50.9846717954599,0.0156658701598644,0.0180305577814579,0.0311388093978167,0.0191791355609894,0.0443258248269558,0.134313374757767,0.189037635922432,0.159891396760941,0.18970163166523,0.0774500966072083,0.0364762507379055,"2015_07_06","S2A","1J1","vegetation"
"494",5.33107635107875,50.9845819954599,0.0156658701598644,0.022349426522851,0.0423290319740772,0.0255185645073652,0.0722393393516541,0.218313112854958,0.265300005674362,0.257564902305603,0.283239245414734,0.116159722208977,0.0611606799066067,"2015_07_06","S2A","1J1","vegetation"
"2510",5.32923035107875,50.9862881954599,0.0133392000570893,0.01714938133955,0.0356959290802479,0.0177507437765598,0.0537148043513298,0.234067127108574,0.304352104663849,0.339028358459473,0.331649661064148,0.115744210779667,0.0478987134993076,"2015_07_06","S2A","1J1","vegetation"
"262",5.32937235107875,50.9862881954599,0.012743903324008,0.0167403724044561,0.0348913855850697,0.0165411196649075,0.0493017584085464,0.231902167201042,0.302851438522339,0.347419500350952,0.342844784259796,0.111715622246265,0.0452425889670849,"2015_07_06","S2A","1J1","vegetation"
"271",5.32951435107875,50.9862881954599,0.012743903324008,0.0167110804468393,0.0341070182621479,0.0166900511831045,0.0476703830063343,0.21421554684639,0.28621917963028,0.349976569414139,0.314571797847748,0.103723302483559,0.04206707701087,"2015_07_06","S2A","1J1","vegetation"
"286",5.32965635107875,50.9862881954599,0.012743903324008,0.0154544971883297,0.0335908122360706,0.0163931362330914,0.045684065669775,0.194092750549316,0.267598479986191,0.333744168281555,0.282113671302795,0.0949760749936104,0.0384502001106739,"2015_07_06","S2A","1J1","vegetation"
"501",5.32937235107875,50.9861983954599,0.012743903324008,0.0182546656578779,0.0353330411016941,0.0174175631254911,0.054885022342205,0.248211219906807,0.322782307863235,0.330516815185547,0.34397554397583,0.127513512969017,0.052837822586298,"2015_07_06","S2A","1J1","vegetation"
"511",5.32951435107875,50.9861983954599,0.012743903324008,0.0193405225872993,0.0368034392595291,0.0180990379303694,0.0579210333526134,0.259256958961487,0.329224199056625,0.347781032323837,0.364345371723175,0.128159627318382,0.0551213920116425,"2015_07_06","S2A","1J1","vegetation"
"521",5.32965635107875,50.9861983954599,0.012743903324008,0.0193825922906399,0.0378484725952148,0.018595889210701,0.060648288577795,0.269179344177246,0.335010945796967,0.351947814226151,0.382643640041351,0.128740042448044,0.0571727305650711,"2015_07_06","S2A","1J1","vegetation"
"531",5.32979835107875,50.9861983954599,0.012743903324008,0.0185066610574722,0.0377614013850689,0.0176054686307907,0.0581223703920841,0.260922640562057,0.317694514989853,0.364923924207687,0.365125149488449,0.12002144753933,0.0531724132597446,"2015_07_06","S2A","1J1","vegetation"
"541",5.32994035107875,50.9861983954599,0.012743903324008,0.0169497933238745,0.0349834598600864,0.0167088136076927,0.0557893849909306,0.253296583890915,0.301700741052628,0.358706772327423,0.34894472360611,0.111968785524368,0.0494776479899883,"2015_07_06","S2A","1J1","vegetation"
"751",5.32951435107875,50.9861085954599,0.0131485173478723,0.0180909968912601,0.0358560793101788,0.016411641612649,0.0575330443680286,0.257402271032333,0.329801112413406,0.342086464166641,0.363498568534851,0.127080336213112,0.0542626716196537,"2015_07_06","S2A","1J1","vegetation"
"761",5.32965635107875,50.9861085954599,0.0130732031539083,0.0188906919211149,0.0366954319179058,0.0177059583365917,0.0604460202157497,0.268867135047913,0.339366465806961,0.339075803756714,0.383561491966248,0.128993406891823,0.0565010607242584,"2015_07_06","S2A","1J1","vegetation"
"771",5.32979835107875,50.9861085954599,0.0129978843033314,0.0192366652190685,0.0354938022792339,0.0180786494165659,0.057660598307848,0.25776532292366,0.319737136363983,0.341216415166855,0.361944645643234,0.119729578495026,0.0525193512439728,"2015_07_06","S2A","1J1","vegetation"
"781",5.32994035107875,50.9861085954599,0.0129225607961416,0.0189469680190086,0.0358849801123142,0.0183717384934425,0.055485226213932,0.250046163797379,0.303725302219391,0.344212770462036,0.345839202404022,0.112159915268421,0.0492508336901665,"2015_07_06","S2A","1J1","vegetation"
"791",5.33008235107875,50.9861085954599,0.0129888178780675,0.0199622716754675,0.0371243208646774,0.0189145524054766,0.054206732660532,0.224106207489967,0.260994434356689,0.337291806936264,0.312178522348404,0.102542020380497,0.0439182445406914,"2015_07_06","S2A","1J1","vegetation"
"801",5.33022435107875,50.9861085954599,0.0130361253395677,0.0214132890105247,0.0403775349259377,0.0199568886309862,0.0534756556153297,0.20415061712265,0.228478878736496,0.322285205125809,0.28760027885437,0.095086358487606,0.0396265313029289,"2015_07_06","S2A","1J1","vegetation"
"811",5.33036635107875,50.9861085954599,0.0130096869543195,0.0206925012171268,0.0409979522228241,0.0209791958332062,0.0541883334517479,0.183278471231461,0.226254865527153,0.302244901657104,0.257417678833008,0.0916455462574959,0.0397192500531673,"2015_07_06","S2A","1J1","vegetation"
"821",5.33050835107875,50.9861085954599,0.0130096869543195,0.0211097933351994,0.0411182977259159,0.0233715921640396,0.0546589083969593,0.164398267865181,0.223536431789398,0.30394059419632,0.229957237839699,0.0885182768106461,0.0397192500531673,"2015_07_06","S2A","1J1","vegetation"
"831",5.33065035107875,50.9861085954599,0.0130096869543195,0.0232755243778229,0.0431909374892712,0.0265493076294661,0.0557985603809357,0.170898348093033,0.236999675631523,0.307241708040237,0.232572689652443,0.0940089076757431,0.0427113249897957,"2015_07_06","S2A","1J1","vegetation"
"841",5.33079235107875,50.9861085954599,0.0130096869543195,0.0237581990659237,0.0434872210025787,0.0265009328722954,0.0568066462874413,0.176648065447807,0.248908713459969,0.310895621776581,0.234886199235916,0.098865695297718,0.0453579910099506,"2015_07_06","S2A","1J1","vegetation"
"851",5.33093435107875,50.9861085954599,0.0142616853117943,0.0220218021422625,0.041511531919241,0.0219941884279251,0.0578718893229961,0.202829241752625,0.257287740707397,0.335685878992081,0.27007856965065,0.102243892848492,0.0454715490341187,"2015_07_06","S2A","1J1","vegetation"
"881",5.33136035107875,50.9861085954599,0.0154003715142608,0.0236132480204105,0.0424263663589954,0.0236783847212791,0.05782375857234,0.213929504156113,0.278164863586426,0.331212729215622,0.306263148784637,0.108694113790989,0.0493692457675934,"2015_07_06","S2A","1J1","vegetation"
"991",5.32951435107875,50.9860187954599,0.0151348654180765,0.0159136522561312,0.0336201265454292,0.0151755679398775,0.0550529807806015,0.2466109842062,0.33330374956131,0.334795653820038,0.355919867753983,0.122234001755714,0.0495840795338154,"2015_07_06","S2A","1J1","vegetation"
"1001",5.32965635107875,50.9860187954599,0.0151348654180765,0.0186575204133987,0.0381100885570049,0.0170601215213537,0.059179674834013,0.266912430524826,0.366635203361511,0.359533578157425,0.389307886362076,0.130579620599747,0.0522958971560001,"2015_07_06","S2A","1J1","vegetation"
"1011",5.32979835107875,50.9860187954599,0.0151348654180765,0.0191875752061605,0.0366512462496758,0.0180642195045948,0.054830152541399,0.233614966273308,0.344575375318527,0.349370777606964,0.341547727584839,0.121221072971821,0.0488833114504814,"2015_07_06","S2A","1J1","vegetation"
"1021",5.32994035107875,50.9860187954599,0.0151348654180765,0.0181587357074022,0.0336811095476151,0.017895145341754,0.0517188161611557,0.209796354174614,0.328795373439789,0.265207231044769,0.30738353729248,0.114526636898518,0.0464421957731247,"2015_07_06","S2A","1J1","vegetation"
"1031",5.33008235107875,50.9860187954599,0.0152113456279039,0.0184451173990965,0.0337793156504631,0.0175624769181013,0.0446759052574635,0.154286339879036,0.225499004125595,0.182520419359207,0.211471050977707,0.0938749462366104,0.0380079485476017,"2015_07_06","S2A","1J1","vegetation"
"1041",5.33022435107875,50.9860187954599,0.015267631970346,0.0200215373188257,0.0352893695235252,0.0190082900226116,0.0394926741719246,0.113433741033077,0.149478033185005,0.165122613310814,0.140884250402451,0.0786763280630112,0.0318007618188858,"2015_07_06","S2A","1J1","vegetation"
"1051",5.33036635107875,50.9860187954599,0.0152193941175938,0.021548368036747,0.0362960994243622,0.021295502781868,0.0454828068614006,0.148889258503914,0.182056829333305,0.184901684522629,0.196890562772751,0.0844305008649826,0.0369843132793903,"2015_07_06","S2A","1J1","vegetation"
"1061",5.33050835107875,50.9860187954599,0.0151482438668609,0.0207874625921249,0.0367523208260536,0.0209848396480083,0.0499457567930222,0.17392997443676,0.206011563539505,0.222118884325027,0.236667171120644,0.0885182768106461,0.0407463982701302,"2015_07_06","S2A","1J1","vegetation"
"1071",5.33065035107875,50.9860187954599,0.0150770889595151,0.0197120700031519,0.0374881252646446,0.0208260472863913,0.0557909905910492,0.204572185873985,0.269158184528351,0.26073083281517,0.287752687931061,0.102607876062393,0.0451657101511955,"2015_07_06","S2A","1J1","vegetation"
"1081",5.33079235107875,50.9860187954599,0.0150059293955564,0.0209731925278902,0.0394731797277927,0.0218271538615227,0.0601031593978405,0.226889878511429,0.315503686666489,0.309118181467056,0.324512898921967,0.113073259592056,0.0485209785401821,"2015_07_06","S2A","1J1","vegetation"
"1091",5.33093435107875,50.9860187954599,0.0158216152340174,0.0233864840120077,0.0435133948922157,0.021079121157527,0.0615422613918781,0.2394959628582,0.313408344984055,0.350094169378281,0.329749643802643,0.117403872311115,0.0503759570419788,"2015_07_06","S2A","1J1","vegetation"
"1101",5.33107635107875,50.9860187954599,0.0164900664240122,0.0234573446214199,0.0452592484652996,0.0210452098399401,0.0626430064439774,0.250125199556351,0.311830312013626,0.350922584533691,0.335230380296707,0.120687834918499,0.0517161712050438,"2015_07_06","S2A","1J1","vegetation"
"1111",5.33121835107875,50.9860187954599,0.0164482314139605,0.0229954142123461,0.0424836277961731,0.0226053074002266,0.0573403015732765,0.214344277977943,0.273766338825226,0.313069432973862,0.290801525115967,0.109811067581177,0.0484922118484974,"2015_07_06","S2A","1J1","vegetation"
"1121",5.33136035107875,50.9860187954599,0.0164063964039087,0.0242341421544552,0.0413633957505226,0.02303322032094,0.0532818399369717,0.186746343970299,0.245266765356064,0.301118910312653,0.257292211055756,0.101632155478001,0.0461642704904079,"2015_07_06","S2A","1J1","vegetation"
"1131",5.33150235107875,50.9860187954599,0.0163645576685667,0.0256465077400208,0.0443216562271118,0.0236698519438505,0.058239072561264,0.203345149755478,0.261263310909271,0.331682771444321,0.285388201475143,0.113201797008514,0.0525465048849583,"2015_07_06","S2A","1J1","vegetation"
"1241",5.32965635107875,50.9859289954599,0.0151348654180765,0.0192565005272627,0.0387691296637058,0.0187241192907095,0.0591340512037277,0.262426525354385,0.356676578521729,0.379963338375092,0.379760503768921,0.128253623843193,0.051726870238781,"2015_07_06","S2A","1J1","vegetation"
"1251",5.32979835107875,50.9859289954599,0.0151348654180765,0.0208820756524801,0.0411727465689182,0.0194325335323811,0.0554402880370617,0.235574975609779,0.341529607772827,0.381146997213364,0.34243905544281,0.120494231581688,0.0488808304071426,"2015_07_06","S2A","1J1","vegetation"
"1261",5.32994035107875,50.9859289954599,0.0151348654180765,0.0196463912725449,0.0353654064238071,0.0180194322019815,0.0526895895600319,0.215544879436493,0.33002570271492,0.278278976678848,0.314497947692871,0.115053869783878,0.0468380115926266,"2015_07_06","S2A","1J1","vegetation"
"1271",5.33008235107875,50.9859289954599,0.0152155365794897,0.0177740566432476,0.0283001437783241,0.0171606745570898,0.0443900600075722,0.152101695537567,0.219610005617142,0.131372466683388,0.20740669965744,0.0922490432858467,0.0374186225235462,"2015_07_06","S2A","1J1","vegetation"
"1281",5.33022435107875,50.9859289954599,0.015267631970346,0.0175434108823538,0.0255037471652031,0.0173759944736958,0.0394527912139893,0.113290749490261,0.149302259087563,0.0645375996828079,0.140753298997879,0.0784613862633705,0.0317253246903419,"2015_07_06","S2A","1J1","water"
"1291",5.33036635107875,50.9859289954599,0.015267631970346,0.0185297857969999,0.0280268471688032,0.0190616827458143,0.0456137657165527,0.150093361735344,0.182849928736687,0.106384210288525,0.198645904660225,0.0845883712172508,0.0372088365256786,"2015_07_06","S2A","1J1","vegetation"
"1301",5.33050835107875,50.9859289954599,0.015267631970346,0.0181350167840719,0.0326209217309952,0.0202792342752218,0.0496826358139515,0.174462094902992,0.205033212900162,0.211501151323318,0.237041771411896,0.0885182768106461,0.0408037416636944,"2015_07_06","S2A","1J1","vegetation"
"1311",5.33065035107875,50.9859289954599,0.015267631970346,0.0192832481116056,0.0372635945677757,0.0201543420553207,0.056126706302166,0.209503442049026,0.275811910629272,0.287886530160904,0.295956879854202,0.104204401373863,0.0456322692334652,"2015_07_06","S2A","1J1","vegetation"
"1321",5.33079235107875,50.9859289954599,0.015267631970346,0.0200948994606733,0.0394079796969891,0.0198275111615658,0.0605353228747845,0.233476459980011,0.324234127998352,0.327046781778336,0.336262762546539,0.114935837686062,0.0489356368780136,"2015_07_06","S2A","1J1","vegetation"
"1331",5.33093435107875,50.9859289954599,0.0161243919283152,0.021365599706769,0.0419666767120361,0.0196049809455872,0.0622585266828537,0.246250420808792,0.322956055402756,0.349945098161697,0.339895993471146,0.120277389883995,0.0513528622686863,"2015_07_06","S2A","1J1","vegetation"
"1341",5.33107635107875,50.9859289954599,0.0167275499552488,0.0211664959788322,0.0415227971971035,0.0199600234627724,0.0634716600179672,0.255243271589279,0.322056293487549,0.324889451265335,0.34245377779007,0.124037839472294,0.0530545897781849,"2015_07_06","S2A","1J1","vegetation"
"1351",5.33121835107875,50.9859289954599,0.0167275499552488,0.0195517688989639,0.0366970635950565,0.0200326945632696,0.056721393018961,0.210487172007561,0.271433025598526,0.241969302296638,0.283999681472778,0.109736651182175,0.0484653227031231,"2015_07_06","S2A","1J1","vegetation"
"1361",5.33136035107875,50.9859289954599,0.0167275499552488,0.0194964278489351,0.0333961062133312,0.0196837577968836,0.0518319196999073,0.1780686378479,0.234764665365219,0.183876633644104,0.241659179329872,0.0993777588009834,0.0451411455869675,"2015_07_06","S2A","1J1","vegetation"
"1371",5.33150235107875,50.9859289954599,0.0167275499552488,0.0210240017622709,0.0342385694384575,0.0202103853225708,0.0559775196015835,0.192506775259972,0.240709513425827,0.183714270591736,0.266874402761459,0.108703039586544,0.0510418526828289,"2015_07_06","S2A","1J1","vegetation"
"1381",5.33164435107875,50.9859289954599,0.0167275499552488,0.0231057461351156,0.0396756380796432,0.0235079228878021,0.0590666905045509,0.203265607357025,0.245139420032501,0.241654857993126,0.285663992166519,0.115651935338974,0.0554388724267483,"2015_07_06","S2A","1J1","vegetation"
"1491",5.32979835107875,50.9858391954599,0.0151348654180765,0.0236804392188787,0.0465944372117519,0.0214921068400145,0.0629998818039894,0.270092010498047,0.327106267213821,0.418789207935333,0.37547704577446,0.118850097060204,0.050589706748724,"2015_07_06","S2A","1J1","vegetation"
"1501",5.32994035107875,50.9858391954599,0.0151348654180765,0.0221071597188711,0.0411344096064568,0.0185331329703331,0.0652780085802078,0.290088325738907,0.345980018377304,0.354408293962479,0.406753182411194,0.121890693902969,0.0519707314670086,"2015_07_06","S2A","1J1","vegetation"
"1511",5.33008235107875,50.9858391954599,0.0152197275310755,0.0189774744212627,0.0311467945575714,0.0177177675068378,0.0458260215818882,0.166523873806,0.207287430763245,0.19072350859642,0.227060258388519,0.0782604515552521,0.0334600582718849,"2015_07_06","S2A","1J1","vegetation"
